AU,VA,DE,ES,FR,GB,IT,NDF,NL,PT,US,other
0.001153731,0.002113197,0.002078376,0.005761344,0.014325243,0.005987035,0.008173151,0.643824995,0.001212283,0.000127124,0.26685524,0.048388302
0.001153873,0.002113459,0.002078616,0.005761915,0.014326322,0.00598768,0.008173821,0.6438182,0.001212449,0.000127148,0.266855627,0.04839088
0.001153853,0.002113419,0.002078579,0.005761828,0.014326177,0.00598758,0.008173721,0.643819213,0.001212424,0.000127145,0.266855627,0.048390485
0.001153742,0.002113219,0.002078395,0.005761389,0.014325327,0.005987087,0.008173196,0.643824458,0.001212296,0.000127126,0.26685518,0.048388548
0.001153751,0.002113233,0.002078409,0.00576142,0.014325412,0.005987125,0.008173252,0.643823981,0.001212303,0.000127128,0.266855329,0.048388582
0.001153231,0.002112377,0.002077588,0.005759524,0.014321366,0.005984947,0.008170679,0.643846631,0.001211783,0.00012704,0.266853333,0.048381586
0.001153748,0.002113229,0.002078406,0.005761409,0.014325392,0.005987111,0.008173239,0.643824279,0.001212302,0.000127127,0.266855329,0.048388544
0.001153793,0.002113316,0.002078482,0.005761602,0.014325722,0.005987321,0.00817344,0.643821955,0.001212358,0.000127135,0.266855359,0.048389494
0.001153734,0.002113205,0.002078381,0.005761359,0.014325282,0.005987051,0.00817317,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153809,0.002113342,0.002078507,0.00576166,0.014325851,0.005987391,0.008173521,0.643821239,0.001212374,0.000127138,0.266855538,0.048389725
0.001153875,0.002113458,0.002078618,0.005761915,0.014326334,0.005987679,0.008173824,0.64381814,0.001212449,0.000127148,0.266855627,0.048390843
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212285,0.000127125,0.26685521,0.048388358
0.001153784,0.002113295,0.002078465,0.005761563,0.014325654,0.005987274,0.008173403,0.643822432,0.001212343,0.000127133,0.266855329,0.048389252
0.001153909,0.002113534,0.002078679,0.005762068,0.014326585,0.005987864,0.008173959,0.643816233,0.0012125,0.000127154,0.266855776,0.048391782
0.001153749,0.002113232,0.002078408,0.005761411,0.0143254,0.005987112,0.008173246,0.64382416,0.001212302,0.000127127,0.266855329,0.048388559
0.001153766,0.002113257,0.002078432,0.005761473,0.014325524,0.005987184,0.008173327,0.643823504,0.001212316,0.00012713,0.266855359,0.048388779
0.001153777,0.002113379,0.002078503,0.005761692,0.014325529,0.005987479,0.008173209,0.643820345,0.00121242,0.000127133,0.266855091,0.048391491
0.001153736,0.00211321,0.002078386,0.005761371,0.014325297,0.005987063,0.008173178,0.643824637,0.00121229,0.000127125,0.26685527,0.048388399
0.001153739,0.002113216,0.002078392,0.005761381,0.014325323,0.005987076,0.008173197,0.643824577,0.001212292,0.000127126,0.266855299,0.048388444
0.001153443,0.002112735,0.002077928,0.005760314,0.014323012,0.005985862,0.008171706,0.643837035,0.001212005,0.000127076,0.266854137,0.04838473
0.001153757,0.002113248,0.002078422,0.005761452,0.014325459,0.005987162,0.008173274,0.643823624,0.001212314,0.000127129,0.266855299,0.048388824
0.001153761,0.002113245,0.002078422,0.005761453,0.014325479,0.005987154,0.008173295,0.643823743,0.00121231,0.000127129,0.266855389,0.048388667
0.001153749,0.002113235,0.002078409,0.00576142,0.014325398,0.005987122,0.008173248,0.643823981,0.001212306,0.000127128,0.26685524,0.048388686
0.00115381,0.002113342,0.002078508,0.005761662,0.014325853,0.005987394,0.008173521,0.643821239,0.001212375,0.000127138,0.266855568,0.048389737
0.001153846,0.002113411,0.00207857,0.005761809,0.01432613,0.005987558,0.008173694,0.643819273,0.001212418,0.000127144,0.266855687,0.0483904
0.001153786,0.002113299,0.002078469,0.00576157,0.014325675,0.005987284,0.008173414,0.643822312,0.001212346,0.000127134,0.266855419,0.04838929
0.001153751,0.002113233,0.002078409,0.00576142,0.014325412,0.005987122,0.008173252,0.643823981,0.001212303,0.000127128,0.266855359,0.048388582
0.00115375,0.002113234,0.002078409,0.00576142,0.014325398,0.005987122,0.008173239,0.643823981,0.001212304,0.000127128,0.26685524,0.048388653
0.001153814,0.002113351,0.002078517,0.005761679,0.014325886,0.005987414,0.008173545,0.643821001,0.00121238,0.000127139,0.266855448,0.0483898
0.001153748,0.002113232,0.002078406,0.005761415,0.014325388,0.005987115,0.008173238,0.6438241,0.001212304,0.000127127,0.26685527,0.04838866
0.00115373,0.002113196,0.002078374,0.005761338,0.014325236,0.005987032,0.008173147,0.643824995,0.001212281,0.000127124,0.26685524,0.048388291
0.001153881,0.002113478,0.002078633,0.005761957,0.01432637,0.005987726,0.008173837,0.643817663,0.001212464,0.000127149,0.266855717,0.048391189
0.001153735,0.002113206,0.002078384,0.005761363,0.014325288,0.005987055,0.00817317,0.643824697,0.001212287,0.000127125,0.26685521,0.048388384
0.001153791,0.00211331,0.002078476,0.005761589,0.014325718,0.005987315,0.00817344,0.643821955,0.001212354,0.000127135,0.266855448,0.048389412
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153755,0.002113245,0.002078418,0.005761445,0.014325449,0.005987151,0.008173264,0.643823683,0.001212312,0.000127128,0.266855329,0.048388802
0.001153799,0.002113322,0.002078489,0.005761621,0.014325764,0.005987342,0.008173474,0.643821836,0.001212362,0.000127136,0.266855419,0.048389528
0.001153822,0.002113361,0.002078526,0.005761703,0.014325922,0.005987438,0.008173574,0.643820822,0.001212386,0.000127139,0.266855448,0.0483899
0.001153798,0.002113318,0.002078485,0.005761607,0.014325751,0.005987331,0.008173462,0.643821836,0.001212359,0.000127135,0.266855448,0.048389468
0.001153878,0.00211347,0.002078624,0.005761935,0.014326358,0.0059877,0.008173837,0.643817961,0.001212455,0.000127149,0.266855657,0.048390992
0.001153738,0.002113214,0.002078391,0.005761376,0.014325315,0.005987074,0.008173193,0.643824577,0.00121229,0.000127126,0.26685524,0.048388418
0.001153366,0.002112615,0.002077808,0.005760039,0.014322422,0.005985556,0.008171335,0.643840313,0.001211931,0.000127063,0.266853839,0.048383743
0.001153776,0.002113282,0.002078451,0.005761525,0.01432559,0.00598724,0.008173365,0.643822789,0.001212335,0.000127132,0.266855359,0.048389129
0.001153907,0.002113526,0.002078674,0.005762058,0.014326564,0.005987842,0.008173961,0.643816352,0.001212494,0.000127154,0.266855747,0.048391618
0.001153743,0.00211322,0.002078397,0.005761393,0.014325352,0.005987095,0.008173222,0.643824399,0.001212295,0.000127126,0.266855299,0.048388496
0.001153826,0.002113374,0.002078535,0.005761725,0.014325973,0.005987471,0.008173595,0.643820345,0.001212394,0.00012714,0.266855538,0.048390016
0.001153865,0.002113444,0.002078603,0.005761886,0.014326263,0.005987639,0.008173772,0.643818676,0.00121244,0.000127147,0.266855538,0.048390742
0.001153736,0.002113208,0.002078386,0.005761371,0.014325298,0.005987066,0.008173179,0.643824697,0.00121229,0.000127125,0.26685524,0.048388384
0.001153733,0.002113203,0.00207838,0.005761354,0.014325274,0.005987045,0.008173161,0.643824875,0.001212285,0.000127125,0.26685518,0.048388358
0.001153794,0.002113315,0.002078481,0.0057616,0.014325734,0.005987325,0.008173447,0.643821895,0.001212358,0.000127135,0.266855419,0.048389465
0.001153846,0.002113413,0.002078571,0.005761811,0.014326129,0.005987556,0.008173692,0.643819392,0.001212417,0.000127144,0.266855627,0.048390418
0.001153429,0.002112743,0.002077923,0.005760318,0.014322883,0.005985879,0.008171597,0.643837035,0.001212017,0.000127074,0.266853929,0.048385225
0.001153904,0.002113518,0.00207867,0.005762044,0.014326553,0.005987825,0.008173949,0.64381659,0.001212488,0.000127154,0.266855747,0.048391521
0.001153768,0.002113258,0.002078436,0.005761481,0.014325539,0.005987191,0.008173333,0.643823385,0.001212317,0.000127131,0.266855359,0.04838879
0.00115375,0.002113235,0.002078409,0.00576142,0.014325398,0.005987122,0.008173248,0.643823981,0.001212306,0.000127128,0.266855299,0.048388686
0.001153816,0.00211335,0.002078518,0.00576168,0.014325887,0.005987415,0.008173546,0.643821061,0.00121238,0.000127138,0.266855448,0.048389796
0.001153837,0.002113395,0.002078553,0.005761773,0.014326063,0.005987518,0.008173651,0.643819809,0.001212407,0.000127142,0.266855568,0.048390221
0.001153901,0.002113517,0.002078666,0.005762034,0.014326528,0.005987814,0.008173931,0.64381671,0.001212487,0.000127153,0.266855776,0.048391532
0.001153751,0.002113234,0.002078409,0.00576142,0.014325405,0.005987122,0.008173244,0.643823981,0.001212304,0.000127128,0.26685524,0.048388653
0.001153774,0.002113277,0.002078447,0.005761518,0.014325577,0.00598723,0.008173356,0.643822968,0.001212333,0.000127132,0.266855299,0.048389096
0.001153747,0.002113226,0.002078403,0.005761406,0.014325383,0.005987105,0.008173235,0.64382422,0.001212299,0.000127127,0.266855329,0.04838853
0.001153812,0.002113346,0.002078512,0.005761671,0.014325873,0.005987403,0.008173534,0.643821061,0.001212377,0.000127138,0.266855478,0.04838977
0.001153907,0.002113526,0.002078674,0.005762053,0.014326566,0.00598784,0.008173958,0.643816411,0.001212494,0.000127154,0.266855687,0.048391622
0.001153846,0.002113407,0.002078567,0.005761805,0.014326118,0.005987548,0.008173686,0.643819451,0.001212416,0.000127144,0.266855568,0.048390388
0.001153814,0.002113349,0.002078517,0.005761678,0.014325874,0.00598741,0.008173538,0.64382112,0.001212378,0.000127138,0.266855448,0.048389785
0.001153749,0.002113231,0.002078406,0.005761415,0.014325384,0.005987115,0.008173233,0.6438241,0.001212304,0.000127127,0.26685527,0.04838866
0.001153905,0.002113531,0.002078677,0.005762063,0.014326572,0.00598785,0.00817396,0.643816292,0.001212497,0.000127154,0.266855776,0.048391718
0.001153877,0.002113462,0.002078621,0.005761929,0.014326358,0.005987689,0.008173841,0.643817961,0.001212451,0.000127149,0.266855747,0.048390899
0.001153811,0.002113343,0.002078509,0.005761664,0.014325853,0.005987396,0.008173523,0.64382112,0.001212375,0.000127138,0.266855538,0.04838974
0.001153818,0.002113357,0.002078522,0.005761692,0.014325902,0.00598743,0.008173555,0.643820882,0.001212385,0.000127139,0.266855508,0.048389874
0.00115361,0.002113066,0.00207822,0.005761023,0.014324261,0.00598669,0.008172451,0.643828452,0.001212221,0.000127105,0.266854614,0.048388306
0.001153812,0.002113346,0.002078512,0.005761671,0.014325873,0.005987403,0.008173534,0.643821061,0.001212377,0.000127138,0.266855478,0.04838977
0.00115375,0.002113235,0.002078409,0.00576142,0.014325391,0.005987119,0.008173244,0.643823981,0.001212306,0.000127128,0.26685524,0.048388686
0.001153833,0.002113386,0.002078547,0.005761751,0.014326029,0.005987495,0.008173627,0.643820107,0.001212401,0.000127141,0.266855538,0.048390113
0.001153777,0.002113283,0.002078453,0.005761528,0.014325604,0.005987243,0.008173365,0.643822789,0.001212336,0.000127132,0.266855419,0.048389137
0.001153742,0.002113218,0.002078394,0.005761388,0.014325346,0.005987086,0.008173211,0.643824399,0.001212294,0.000127126,0.266855359,0.048388477
0.001153846,0.002113408,0.002078569,0.005761807,0.014326124,0.005987553,0.008173688,0.643819392,0.001212417,0.000127144,0.266855657,0.048390392
0.001153894,0.0021135,0.002078654,0.005762004,0.01432648,0.005987783,0.008173908,0.643817067,0.001212476,0.000127152,0.266855717,0.048391376
0.00115376,0.002113255,0.002078426,0.005761468,0.01432548,0.005987172,0.008173288,0.643823504,0.001212319,0.000127129,0.266855329,0.048388872
0.001153751,0.002113237,0.002078412,0.00576143,0.01432541,0.005987132,0.008173246,0.643823862,0.001212306,0.000127128,0.26685527,0.048388712
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388373
0.001153806,0.002113333,0.002078499,0.005761639,0.014325812,0.005987369,0.008173492,0.643821418,0.001212369,0.000127137,0.266855448,0.048389636
0.001153761,0.002113244,0.002078421,0.005761449,0.014325471,0.00598715,0.008173293,0.643823862,0.001212309,0.000127129,0.266855329,0.048388653
0.001153746,0.002113225,0.002078402,0.0057614,0.014325377,0.005987102,0.008173231,0.64382422,0.001212298,0.000127127,0.266855359,0.048388522
0.001153895,0.002113533,0.002078671,0.005762057,0.014326456,0.005987861,0.00817385,0.643816233,0.001212506,0.000127153,0.266855597,0.048392143
0.001153816,0.002113353,0.00207852,0.005761687,0.014325891,0.00598742,0.008173551,0.643820941,0.001212383,0.000127139,0.266855419,0.04838983
0.001153877,0.002113552,0.002078665,0.005762073,0.014326297,0.005987909,0.008173694,0.643815875,0.00121253,0.00012715,0.266855359,0.048393026
0.001153765,0.002113255,0.002078431,0.005761474,0.014325513,0.005987181,0.00817332,0.643823564,0.001212315,0.00012713,0.266855299,0.048388768
0.001153848,0.002113414,0.002078572,0.005761815,0.014326138,0.005987567,0.008173695,0.643819332,0.001212421,0.000127144,0.266855627,0.04839047
0.001153749,0.002113232,0.002078408,0.005761415,0.014325403,0.005987123,0.008173248,0.643824041,0.001212302,0.000127127,0.266855389,0.048388574
0.001153765,0.002113255,0.002078431,0.005761473,0.014325519,0.005987183,0.008173322,0.643823445,0.001212316,0.00012713,0.266855389,0.048388775
0.001153829,0.002113467,0.002078584,0.005761887,0.01432592,0.005987696,0.008173453,0.64381808,0.001212475,0.000127142,0.266855329,0.048392247
0.00115373,0.002113196,0.002078373,0.005761339,0.014325237,0.005987029,0.008173144,0.643825054,0.001212282,0.000127124,0.26685521,0.048388284
0.001153904,0.002113538,0.002078679,0.005762076,0.014326544,0.005987869,0.008173924,0.643816173,0.001212505,0.000127154,0.266855687,0.048391957
0.001153812,0.002113346,0.002078513,0.005761671,0.014325875,0.005987406,0.008173534,0.643821001,0.001212377,0.000127138,0.266855508,0.048389778
0.001153855,0.002113422,0.002078583,0.005761836,0.0143262,0.005987586,0.00817374,0.643819153,0.001212426,0.000127145,0.266855597,0.04839047
0.001153791,0.002113309,0.002078474,0.005761585,0.014325704,0.005987308,0.008173431,0.643822134,0.001212352,0.000127134,0.266855419,0.048389375
0.001153908,0.002113531,0.002078676,0.005762063,0.01432658,0.005987853,0.00817396,0.643816292,0.001212496,0.000127154,0.266855776,0.048391696
0.001153766,0.002113257,0.002078432,0.005761473,0.014325524,0.005987184,0.008173323,0.643823504,0.001212316,0.00012713,0.266855359,0.048388779
0.00115375,0.002113236,0.00207841,0.005761422,0.014325404,0.005987122,0.008173247,0.643823922,0.001212306,0.000127128,0.266855299,0.04838869
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212285,0.000127125,0.26685521,0.048388373
0.00115389,0.00211349,0.002078644,0.005761984,0.014326448,0.005987756,0.008173887,0.643817246,0.001212469,0.000127151,0.266855687,0.048391216
0.001153733,0.002113202,0.002078379,0.005761354,0.014325271,0.005987045,0.008173165,0.643824875,0.001212285,0.000127125,0.26685515,0.048388351
0.001153815,0.002113351,0.002078518,0.005761682,0.014325884,0.005987414,0.008173549,0.643820941,0.00121238,0.000127138,0.266855478,0.048389811
0.001153789,0.002113305,0.002078472,0.005761576,0.014325699,0.0059873,0.008173423,0.643822134,0.00121235,0.000127134,0.266855419,0.048389342
0.001153748,0.002113232,0.002078406,0.005761418,0.014325386,0.00598712,0.008173233,0.643824041,0.001212304,0.000127127,0.26685527,0.048388682
0.001153734,0.002113204,0.00207838,0.005761357,0.014325272,0.005987044,0.008173165,0.643824816,0.001212285,0.000127125,0.26685521,0.048388347
0.001153748,0.002113231,0.002078407,0.005761415,0.014325388,0.005987118,0.008173233,0.6438241,0.001212304,0.000127127,0.266855299,0.048388671
0.001153837,0.002113392,0.002078553,0.005761773,0.014326058,0.005987515,0.008173651,0.643819869,0.001212405,0.000127142,0.266855538,0.048390191
0.001153749,0.002113233,0.002078409,0.005761426,0.014325395,0.005987122,0.008173239,0.643823981,0.001212306,0.000127128,0.266855299,0.048388708
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153707,0.002113247,0.002078386,0.005761413,0.014325006,0.005987146,0.008172895,0.643823802,0.001212338,0.000127121,0.266854942,0.048390139
0.001153839,0.002113397,0.002078557,0.005761781,0.014326076,0.005987529,0.008173654,0.643819749,0.00121241,0.000127143,0.266855568,0.04839028
0.001153779,0.002113285,0.002078455,0.005761534,0.014325615,0.005987247,0.008173375,0.64382267,0.001212338,0.000127132,0.266855359,0.048389152
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153917,0.002113566,0.002078701,0.005762134,0.014326649,0.005987936,0.008173984,0.643815398,0.001212521,0.000127156,0.266855866,0.048392262
0.001153744,0.002113222,0.002078398,0.005761398,0.014325355,0.005987096,0.008173219,0.64382422,0.001212296,0.000127127,0.266855389,0.04838853
0.001153906,0.002113527,0.002078674,0.005762061,0.014326567,0.00598785,0.008173954,0.643816352,0.001212495,0.000127154,0.266855657,0.048391677
0.001153777,0.002113283,0.002078453,0.005761528,0.014325607,0.005987243,0.008173369,0.643822789,0.001212336,0.000127132,0.266855419,0.048389152
0.00115386,0.002113438,0.002078595,0.005761865,0.014326221,0.005987625,0.008173746,0.643818736,0.001212435,0.000127146,0.266855597,0.048390705
0.001153889,0.002113493,0.002078645,0.005761984,0.014326441,0.005987757,0.00817388,0.643817306,0.001212471,0.000127151,0.266855717,0.048391279
0.001153812,0.002113346,0.002078512,0.005761671,0.014325873,0.005987403,0.008173534,0.643821061,0.001212377,0.000127138,0.266855478,0.04838977
0.001153034,0.002112036,0.002077268,0.005758775,0.014319862,0.005984096,0.008169744,0.643855572,0.00121157,0.000127007,0.266852617,0.048378471
0.001153816,0.00211335,0.002078516,0.00576168,0.014325887,0.005987412,0.008173546,0.643821061,0.00121238,0.000127138,0.266855448,0.048389796
0.001153813,0.002113347,0.002078515,0.005761671,0.01432588,0.00598741,0.008173537,0.643821061,0.001212377,0.000127138,0.266855448,0.04838977
0.00115385,0.002113414,0.002078575,0.005761819,0.014326163,0.005987574,0.008173713,0.643819213,0.001212421,0.000127144,0.266855568,0.048390437
0.001153749,0.002113231,0.002078404,0.005761413,0.014325384,0.005987115,0.008173238,0.6438241,0.001212302,0.000127127,0.26685527,0.048388604
0.001153755,0.002113244,0.002078417,0.005761445,0.014325446,0.005987148,0.008173266,0.643823624,0.001212311,0.000127129,0.266855419,0.048388798
0.001153759,0.00211325,0.002078423,0.005761458,0.014325464,0.005987164,0.008173278,0.643823564,0.001212316,0.000127129,0.26685524,0.04838885
0.00115382,0.002113397,0.002078544,0.005761764,0.014325895,0.005987529,0.008173506,0.643819749,0.001212421,0.00012714,0.266855419,0.048390847
0.001153891,0.002113494,0.002078648,0.005761995,0.014326457,0.005987765,0.008173895,0.643817246,0.001212472,0.000127151,0.266855717,0.04839126
0.001153812,0.002113346,0.002078513,0.005761671,0.014325875,0.005987403,0.008173534,0.643821001,0.001212377,0.000127138,0.266855508,0.048389766
0.001153813,0.002113345,0.002078513,0.005761674,0.014325871,0.005987406,0.008173537,0.643821001,0.001212377,0.000127138,0.266855508,0.048389766
0.00115343,0.002112715,0.002077905,0.005760266,0.014322911,0.005985809,0.008171646,0.64383775,0.001211994,0.000127074,0.266853988,0.048384521
0.00115374,0.002113216,0.002078393,0.005761383,0.01432532,0.005987081,0.008173196,0.643824458,0.001212293,0.000127126,0.26685527,0.048388481
0.001153836,0.002113394,0.002078552,0.005761771,0.014326058,0.005987512,0.008173647,0.643819869,0.001212407,0.000127142,0.266855568,0.04839021
0.001153734,0.002113205,0.002078382,0.005761359,0.01432528,0.00598705,0.008173165,0.643824816,0.001212285,0.000127125,0.26685521,0.048388354
0.001153734,0.002113204,0.002078382,0.005761359,0.01432528,0.005987053,0.008173165,0.643824816,0.001212286,0.000127125,0.26685521,0.048388381
0.001153748,0.002113229,0.002078406,0.005761406,0.014325392,0.005987111,0.008173239,0.643824279,0.001212302,0.000127127,0.266855329,0.048388537
0.001153734,0.002113204,0.002078378,0.005761357,0.014325274,0.005987048,0.008173165,0.643824875,0.001212285,0.000127125,0.26685515,0.048388351
0.001153879,0.002113472,0.002078627,0.005761942,0.014326368,0.00598771,0.00817384,0.643817842,0.001212458,0.000127149,0.266855597,0.048391029
0.001153899,0.00211351,0.002078661,0.005762029,0.014326518,0.005987801,0.008173928,0.643816769,0.001212483,0.000127153,0.266855836,0.048391443
0.001153808,0.00211334,0.002078505,0.005761649,0.014325844,0.005987383,0.00817351,0.643821299,0.001212372,0.000127138,0.266855389,0.048389673
0.001153761,0.002113245,0.002078422,0.005761453,0.014325479,0.005987154,0.008173295,0.643823743,0.00121231,0.000127129,0.266855389,0.048388667
0.001153749,0.002113231,0.002078407,0.00576141,0.014325398,0.005987115,0.008173245,0.6438241,0.001212302,0.000127127,0.266855329,0.048388571
0.001153736,0.00211321,0.002078386,0.00576137,0.014325301,0.005987064,0.008173184,0.643824518,0.001212289,0.000127125,0.266855329,0.048388407
0.001153753,0.002113234,0.002078411,0.005761426,0.014325423,0.005987129,0.00817326,0.643824041,0.001212304,0.000127128,0.26685527,0.0483886
0.001153756,0.002113242,0.002078418,0.005761442,0.014325453,0.005987145,0.008173275,0.643823981,0.00121231,0.000127129,0.26685518,0.048388697
0.001153735,0.002113207,0.002078383,0.005761363,0.014325288,0.005987057,0.00817317,0.643824697,0.001212288,0.000127125,0.26685524,0.048388384
0.001153883,0.002113481,0.002078634,0.005761961,0.0143264,0.005987732,0.008173854,0.643817723,0.001212463,0.00012715,0.266855687,0.048391137
0.001153769,0.002113269,0.002078441,0.005761498,0.014325542,0.005987211,0.008173333,0.643823087,0.001212328,0.000127131,0.266855299,0.048389003
0.001153747,0.002113226,0.002078402,0.005761404,0.01432538,0.005987105,0.008173232,0.643824279,0.001212299,0.000127127,0.266855359,0.048388526
0.001153871,0.002113474,0.002078622,0.005761939,0.014326299,0.005987716,0.008173777,0.643817782,0.001212463,0.000127148,0.266855657,0.048391301
0.001153749,0.002113234,0.002078409,0.005761426,0.014325398,0.005987125,0.008173239,0.643823981,0.001212306,0.000127128,0.266855329,0.048388708
0.001153906,0.002113529,0.002078676,0.005762063,0.014326572,0.00598785,0.00817396,0.643816292,0.001212496,0.000127154,0.266855776,0.048391696
0.001153891,0.002113491,0.002078645,0.005761988,0.014326459,0.005987758,0.008173894,0.643817186,0.00121247,0.000127151,0.266855747,0.048391223
0.001153802,0.002113327,0.002078493,0.005761626,0.014325793,0.005987353,0.008173484,0.643821776,0.001212364,0.000127136,0.266855419,0.048389535
0.001153852,0.00211342,0.00207858,0.005761831,0.014326166,0.005987583,0.008173713,0.643819153,0.001212424,0.000127145,0.266855657,0.04839053
0.001153734,0.002113203,0.002078382,0.005761359,0.01432528,0.00598705,0.008173165,0.643824816,0.001212286,0.000127125,0.26685521,0.048388354
0.00115386,0.002113434,0.002078596,0.005761865,0.014326232,0.005987616,0.008173757,0.643818736,0.001212433,0.000127146,0.266855657,0.048390634
0.001153899,0.002113512,0.002078661,0.005762024,0.01432651,0.005987801,0.008173925,0.643816829,0.001212482,0.000127153,0.266855776,0.048391473
0.001153495,0.002112831,0.002078015,0.005760523,0.01432342,0.005986107,0.008171959,0.643834531,0.001212065,0.000127085,0.266854346,0.04838565
0.001153743,0.002113219,0.002078397,0.005761391,0.014325352,0.005987089,0.008173213,0.643824399,0.001212294,0.000127126,0.266855359,0.048388489
0.001153733,0.002113203,0.00207838,0.005761354,0.014325274,0.005987045,0.008173157,0.643824875,0.001212285,0.000127124,0.26685521,0.048388351
0.001153871,0.002113461,0.002078615,0.005761917,0.014326307,0.005987682,0.008173797,0.64381814,0.00121245,0.000127148,0.266855627,0.048390981
0.001153734,0.002113204,0.002078379,0.005761354,0.014325274,0.005987045,0.008173165,0.643824875,0.001212285,0.000127125,0.26685515,0.04838834
0.001153736,0.002113207,0.002078384,0.005761363,0.014325294,0.005987057,0.00817317,0.643824697,0.001212288,0.000127125,0.26685521,0.048388384
0.001153765,0.002113257,0.002078432,0.005761473,0.014325524,0.005987184,0.008173327,0.643823504,0.001212316,0.00012713,0.266855389,0.04838879
0.001153094,0.002112136,0.002077367,0.005759002,0.014320312,0.005984343,0.008170023,0.643852949,0.001211633,0.000127017,0.266852796,0.048379373
0.00115389,0.002113493,0.002078647,0.005761992,0.014326451,0.005987759,0.008173891,0.643817246,0.001212472,0.000127152,0.266855687,0.04839126
0.001153843,0.002113408,0.002078568,0.0057618,0.014326096,0.005987548,0.00817367,0.643819451,0.001212416,0.000127143,0.266855597,0.048390415
0.001153753,0.002113241,0.002078415,0.005761438,0.014325432,0.005987144,0.008173257,0.643823802,0.00121231,0.000127128,0.266855359,0.048388764
0.001153809,0.002113342,0.002078507,0.005761662,0.014325845,0.005987391,0.008173521,0.643821239,0.001212373,0.000127138,0.266855508,0.048389718
0.001153785,0.002113297,0.002078467,0.005761568,0.014325667,0.005987281,0.008173406,0.643822372,0.001212344,0.000127133,0.266855389,0.048389278
0.001153744,0.002113227,0.0020784,0.005761401,0.01432535,0.005987099,0.008173212,0.643824279,0.001212299,0.000127127,0.26685527,0.048388604
0.001153821,0.002113362,0.002078527,0.005761707,0.014325927,0.00598744,0.008173572,0.643820703,0.001212387,0.000127139,0.266855478,0.048389927
0.001153835,0.002113388,0.002078549,0.005761761,0.014326033,0.005987508,0.008173633,0.643819988,0.001212404,0.000127142,0.266855568,0.048390198
0.001153798,0.002113318,0.002078485,0.005761608,0.014325747,0.005987335,0.008173463,0.643821895,0.001212359,0.000127135,0.266855419,0.048389476
0.00115388,0.002113472,0.002078627,0.005761944,0.014326373,0.00598771,0.008173839,0.643817782,0.001212458,0.000127149,0.266855687,0.048391044
0.001153734,0.002113204,0.002078379,0.005761359,0.014325274,0.005987045,0.008173165,0.643824875,0.001212285,0.000127125,0.26685518,0.048388351
0.00115389,0.002113494,0.002078647,0.005761992,0.014326451,0.005987762,0.008173891,0.643817246,0.001212472,0.000127151,0.266855747,0.04839126
0.001153734,0.002113205,0.002078381,0.005761359,0.014325282,0.005987051,0.00817317,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.00115375,0.002113231,0.002078406,0.005761411,0.014325402,0.005987112,0.008173242,0.64382416,0.001212302,0.000127127,0.266855329,0.048388559
0.001153762,0.00211325,0.002078427,0.005761464,0.014325493,0.005987171,0.008173306,0.643823624,0.001212314,0.00012713,0.26685527,0.048388742
0.001153801,0.002113326,0.002078493,0.005761622,0.014325785,0.005987353,0.008173483,0.643821716,0.001212363,0.000127136,0.266855478,0.048389543
0.00115375,0.002113234,0.00207841,0.00576142,0.014325404,0.005987125,0.008173238,0.643823922,0.001212305,0.000127128,0.266855299,0.048388671
0.001153805,0.002113332,0.002078498,0.005761636,0.014325808,0.005987365,0.008173488,0.643821478,0.001212367,0.000127137,0.266855448,0.048389614
0.001153764,0.002113252,0.002078429,0.005761466,0.014325501,0.005987175,0.008173312,0.643823564,0.001212315,0.00012713,0.266855359,0.048388761
0.001153744,0.002113221,0.002078397,0.005761396,0.014325357,0.005987091,0.00817322,0.643824279,0.001212296,0.000127126,0.266855419,0.048388503
0.001153782,0.002113292,0.002078462,0.00576155,0.014325642,0.005987262,0.008173392,0.643822491,0.001212341,0.000127133,0.266855359,0.048389222
0.00115386,0.00211343,0.00207859,0.005761855,0.014326225,0.005987606,0.008173758,0.643818796,0.001212431,0.000127146,0.266855687,0.048390578
0.001153769,0.002113267,0.00207844,0.005761498,0.014325539,0.005987211,0.00817333,0.643823087,0.001212328,0.000127131,0.266855299,0.048389003
0.001153745,0.002113223,0.0020784,0.005761398,0.014325363,0.005987096,0.008173227,0.64382422,0.001212296,0.000127127,0.266855389,0.048388507
